ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	experiment_order	experiment	GeneRatio_dec	BgRatio_dec	freqratio	All_GOI	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7	cluster_8	cluster_9	cluster_10	cluster_11	sig_hours
D004730	Endothelium, Vascular	3/275	78/18018	0.116716549292958	0.360298913034782	0.300471665799948	ap/moody/nrv2	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00432900432900433	2.52	0.360298913034782	0	0	0	0	0	0	0	0	0	0	0	3
D020897	Organizers, Embryonic	3/275	78/18018	0.116716549292958	0.360298913034782	0.300471665799948	ap/Dr/Ubx	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00432900432900433	2.52	0.360298913034782	0	0	0	0	0	0	0	0	0	0	0	2
D016475	3T3 Cells	5/275	171/18018	0.121499197535613	0.371029807528109	0.309420706796978	Adh/ap/eas/tsl/Ubx	5	1	All Clusters ( 275 genes)	0.0181818181818182	0.00949050949050949	1.91578947368421	0.371029807528109	0	0	0	0	0	0	0	0	0	0	0	5
D064201	Trichomes	5/275	173/18018	0.125877293105978	0.378555970009948	0.315697158088355	CG18249/CG5171/CG6415/Obp99c/PKD	5	1	All Clusters ( 275 genes)	0.0181818181818182	0.0096015096015096	1.89364161849711	0.378555970009948	0	0	0	0	0	0	0	0	0	0	0	4
D003238	Connective Tissue	1/275	9/18018	0.129295524968186	0.378555970009948	0.315697158088355	LKRSDH	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0004995004995005	7.28	0.378555970009948	0	0	0	0	0	0	0	0	0	0	0	2
D005744	Gastric Acid	1/275	9/18018	0.129295524968186	0.378555970009948	0.315697158088355	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0004995004995005	7.28	0.378555970009948	0	0	0	0	0	0	0	0	0	0	0	2
D007694	Killer Cells, Natural	1/275	9/18018	0.129295524968186	0.378555970009948	0.315697158088355	Dif	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0004995004995005	7.28	0.378555970009948	0	0	0	0	0	0	0	0	0	0	0	2
D011680	Pupil	3/275	83/18018	0.133632032726968	0.385675533925721	0.321634526068522	dnr1/ninaC/Rchy1	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00460650460650461	2.36819277108434	0.385675533925721	0	0	0	0	0	0	0	0	0	0	0	3
D013710	Tendons	5/275	177/18018	0.134847969445535	0.385675533925721	0.321634526068522	ap/fon/Gel/kra/Tig	5	1	All Clusters ( 275 genes)	0.0181818181818182	0.00982350982350982	1.85084745762712	0.385675533925721	0	0	0	0	0	0	0	0	0	0	0	4
D039904	Pluripotent Stem Cells	3/275	84/18018	0.137112800838425	0.385675533925721	0.321634526068522	svp/toy/Ubx	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00466200466200466	2.34	0.385675533925721	0	0	0	0	0	0	0	0	0	0	0	3
D015530	Nuclear Matrix	7/275	280/18018	0.137887223838079	0.385675533925721	0.321634526068522	Hrb27C/RpL6/Tig/Ubx/Vha68-2/Yp2/Yp3	7	1	All Clusters ( 275 genes)	0.0254545454545455	0.0155400155400155	1.638	0.385675533925721	0	0	0	0	0	0	0	0	0	0	0	4
D001491	Basophils	1/275	10/18018	0.142591306557045	0.385675533925721	0.321634526068522	v	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000555000555000555	6.552	0.385675533925721	0	0	0	0	0	0	0	0	0	0	0	2
D005880	Gills	1/275	10/18018	0.142591306557045	0.385675533925721	0.321634526068522	ap	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000555000555000555	6.552	0.385675533925721	0	0	0	0	0	0	0	0	0	0	0	2
D010920	Placenta	1/275	10/18018	0.142591306557045	0.385675533925721	0.321634526068522	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000555000555000555	6.552	0.385675533925721	0	0	0	0	0	0	0	0	0	0	0	2
D020460	Melanosomes	1/275	10/18018	0.142591306557045	0.385675533925721	0.321634526068522	v	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000555000555000555	6.552	0.385675533925721	0	0	0	0	0	0	0	0	0	0	0	2
D006822	Hybrid Cells	3/275	87/18018	0.147737023692291	0.395823723854818	0.33009761996788	eas/ninaC/Ubx	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00482850482850483	2.25931034482759	0.395823723854818	0	0	0	0	0	0	0	0	0	0	0	3
D002894	Chromosomes, Human, Pair 4	1/275	11/18018	0.155684786715686	0.405637425938117	0.338281767368704	toy	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000610500610500611	5.95636363636364	0.405637425938117	0	0	0	0	0	0	0	0	0	0	0	2
D008533	Megakaryocytes	1/275	11/18018	0.155684786715686	0.405637425938117	0.338281767368704	RpL6	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000610500610500611	5.95636363636364	0.405637425938117	0	0	0	0	0	0	0	0	0	0	0	2
D018870	Endoplasmic Reticulum, Rough	1/275	11/18018	0.155684786715686	0.405637425938117	0.338281767368704	RpL6	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000610500610500611	5.95636363636364	0.405637425938117	0	0	0	0	0	0	0	0	0	0	0	2
D041321	Chromosomes, Human, X	2/275	47/18018	0.160943032153197	0.415525646650072	0.346528059659993	CG2145/CG5390	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00260850260850261	2.78808510638298	0.415525646650072	0	0	0	0	0	0	0	0	0	0	0	3
D000938	Antigen-Presenting Cells	1/275	12/18018	0.168579032489728	0.419968817781429	0.350233447000821	v	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000666000666000666	5.46	0.419968817781429	0	0	0	0	0	0	0	0	0	0	0	2
D008650	Mesonephros	1/275	12/18018	0.168579032489728	0.419968817781429	0.350233447000821	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000666000666000666	5.46	0.419968817781429	0	0	0	0	0	0	0	0	0	0	0	2
D014513	Ureter	1/275	12/18018	0.168579032489728	0.419968817781429	0.350233447000821	Pdfr	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000666000666000666	5.46	0.419968817781429	0	0	0	0	0	0	0	0	0	0	0	2
D054351	Electrical Synapses	1/275	12/18018	0.168579032489728	0.419968817781429	0.350233447000821	kra	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000666000666000666	5.46	0.419968817781429	0	0	0	0	0	0	0	0	0	0	0	2
D019170	Somites	2/275	50/18018	0.177233157623175	0.435810229644483	0.363444409451478	ap/Ubx	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00277500277500278	2.6208	0.435810229644483	0	0	0	0	0	0	0	0	0	0	0	2
D001011	Aorta	4/275	144/18018	0.178345835441829	0.435810229644483	0.363444409451478	Dif/nrv1/svp/Ubx	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00799200799200799	1.82	0.435810229644483	0	0	0	0	0	0	0	0	0	0	0	4
D001813	Blood-Retinal Barrier	1/275	13/18018	0.181277064593768	0.435810229644483	0.363444409451478	AttC	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000721500721500722	5.04	0.435810229644483	0	0	0	0	0	0	0	0	0	0	0	2
D061252	Feeder Cells	1/275	13/18018	0.181277064593768	0.435810229644483	0.363444409451478	Hrb27C	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000721500721500722	5.04	0.435810229644483	0	0	0	0	0	0	0	0	0	0	0	2
D059045	Chromosomal Puffs	2/275	51/18018	0.182719621393674	0.435810229644483	0.363444409451478	eas/Galk	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00283050283050283	2.56941176470588	0.435810229644483	0	0	0	0	0	0	0	0	0	0	0	2
D004707	Endoderm	6/275	250/18018	0.184145167455416	0.435810229644483	0.363444409451478	Adh/arg/Dr/svp/tsl/Ubx	6	1	All Clusters ( 275 genes)	0.0218181818181818	0.0138750138750139	1.57248	0.435810229644483	0	0	0	0	0	0	0	0	0	0	0	4
D022781	Hepatocytes	4/275	148/18018	0.190557327342175	0.436778156372034	0.364251612986315	Adh/AkhR/Cyt-b5-r/svp	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00821400821400821	1.77081081081081	0.436778156372034	0	0	0	0	0	0	0	0	0	0	0	3
D004912	Erythrocytes	3/275	99/18018	0.192606592641345	0.436778156372034	0.364251612986315	CG2839/lectin-28C/Pdfr	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00549450549450549	1.98545454545455	0.436778156372034	0	0	0	0	0	0	0	0	0	0	0	4
D012249	Rhombencephalon	2/275	53/18018	0.193764620330165	0.436778156372034	0.364251612986315	Dr/Ubx	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00294150294150294	2.47245283018868	0.436778156372034	0	0	0	0	0	0	0	0	0	0	0	2
D012156	Reticulocytes	1/275	14/18018	0.19378185810872	0.436778156372034	0.364251612986315	Lsp1beta	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000777000777000777	4.68	0.436778156372034	0	0	0	0	0	0	0	0	0	0	0	2
D013623	Tail	1/275	14/18018	0.19378185810872	0.436778156372034	0.364251612986315	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000777000777000777	4.68	0.436778156372034	0	0	0	0	0	0	0	0	0	0	0	2
D056945	Hep G2 Cells	1/275	14/18018	0.19378185810872	0.436778156372034	0.364251612986315	Mtp	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000777000777000777	4.68	0.436778156372034	0	0	0	0	0	0	0	0	0	0	0	2
D009830	Olfactory Bulb	7/275	312/18018	0.201040307124788	0.449570450578266	0.374919760489659	Cyt-b5-r/Eaat1/eas/Nplp2/Obp83ef/Obp99b/svp	7	1	All Clusters ( 275 genes)	0.0254545454545455	0.0173160173160173	1.47	0.449570450578266	0	0	0	0	0	0	0	0	0	0	0	3
D053687	Adult Stem Cells	8/275	369/18018	0.203881920832708	0.452363011847571	0.377248619961837	Dif/DptB/GNBP3/Idgf1/lectin-28C/PGRP-SD/Spn88Eb/Ubx	8	1	All Clusters ( 275 genes)	0.0290909090909091	0.0204795204795205	1.42048780487805	0.452363011847571	0	0	0	0	0	0	0	0	0	0	0	4
D063226	Central Pattern Generators	1/275	15/18018	0.206096343168712	0.453731484185382	0.378389858938884	trio	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000832500832500833	4.368	0.453731484185382	0	0	0	0	0	0	0	0	0	0	0	2
D054259	Neural Tube	2/275	56/18018	0.210482793535632	0.459823948954764	0.38347067648192	cv-2/Dr	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00310800310800311	2.34	0.459823948954764	0	0	0	0	0	0	0	0	0	0	0	3
D008871	Microvilli	5/275	208/18018	0.212876098862777	0.461502382267395	0.384870407747086	Adh/CG10960/ninaC/Pdi/Sodh-1	5	1	All Clusters ( 275 genes)	0.0181818181818182	0.0115440115440115	1.575	0.461502382267395	0	0	0	0	0	0	0	0	0	0	0	4
D010870	Pineal Gland	1/275	16/18018	0.218223405637667	0.46598080602329	0.388605194052039	toy	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000888000888000888	4.095	0.46598080602329	0	0	0	0	0	0	0	0	0	0	0	2
D013367	Submitochondrial Particles	1/275	16/18018	0.218223405637667	0.46598080602329	0.388605194052039	Vha68-2	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000888000888000888	4.095	0.46598080602329	0	0	0	0	0	0	0	0	0	0	0	2
D022181	COP-Coated Vesicles	2/275	58/18018	0.221706996221145	0.468666186048514	0.39084466961051	fat-spondin/Ndg	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00321900321900322	2.25931034482759	0.468666186048514	0	0	0	0	0	0	0	0	0	0	0	2
D018485	Muscle Fibers, Skeletal	7/275	322/18018	0.222781461677991	0.468666186048514	0.39084466961051	ap/cv-2/Dr/GNBP3/Mtp/Tig/Ubx	7	1	All Clusters ( 275 genes)	0.0254545454545455	0.0178710178710179	1.42434782608696	0.468666186048514	0	0	0	0	0	0	0	0	0	0	0	4
D009412	Nerve Fibers	3/275	108/18018	0.228202107820045	0.476539695741858	0.397410791482276	Atpalpha/eas/v	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00599400599400599	1.82	0.476539695741858	0	0	0	0	0	0	0	0	0	0	0	4
D014471	Umbilical Veins	1/275	17/18018	0.230165887775743	0.477132205316139	0.397904915478619	nrv1	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.000943500943500944	3.85411764705882	0.477132205316139	0	0	0	0	0	0	0	0	0	0	0	2
D055213	Retinal Pigment Epithelium	2/275	60/18018	0.232977922566602	0.479461811658803	0.399847693192108	Eaat2/Pdh	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00333000333000333	2.184	0.479461811658803	0	0	0	0	0	0	0	0	0	0	0	3
D042783	Endothelial Cells	5/275	217/18018	0.237831480813272	0.484071492023266	0.40369194108686	Dif/Lsd-1/moody/svp/Ubx	5	1	All Clusters ( 275 genes)	0.0181818181818182	0.012043512043512	1.50967741935484	0.484071492023266	0	0	0	0	0	0	0	0	0	0	0	4
D007866	Leg	2/275	61/18018	0.238626791842455	0.484071492023266	0.40369194108686	CG9691/Ubx	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00338550338550339	2.14819672131148	0.484071492023266	0	0	0	0	0	0	0	0	0	0	0	2
D008465	Mechanoreceptors	8/275	392/18018	0.251009208803963	0.505578831917201	0.421628010309008	Acsl/ap/Atpalpha/eas/Hrb27C/ninaC/sqd/Ubx	8	1	All Clusters ( 275 genes)	0.0290909090909091	0.0217560217560218	1.33714285714286	0.505578831917201	0	0	0	0	0	0	0	0	0	0	0	5
D017615	Enteric Nervous System	2/275	64/18018	0.255608391514736	0.511216783029472	0.426329785699152	CCHa2/Lkr	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00355200355200355	2.0475	0.511216783029472	0	0	0	0	0	0	0	0	0	0	0	3
D002319	Cardiovascular System	1/275	20/18018	0.264913634466296	0.519160035261878	0.432954069436332	svp	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00111000111000111	3.276	0.519160035261878	0	0	0	0	0	0	0	0	0	0	0	2
D002356	Cartilage	1/275	20/18018	0.264913634466296	0.519160035261878	0.432954069436332	Tig	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00111000111000111	3.276	0.519160035261878	0	0	0	0	0	0	0	0	0	0	0	2
D021962	Membrane Microdomains	4/275	171/18018	0.265064102510466	0.519160035261878	0.432954069436332	Acsl/Atpalpha/eas/ninaC	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00949050949050949	1.53263157894737	0.519160035261878	0	0	0	0	0	0	0	0	0	0	0	4
D000400	Air Sacs	2/275	66/18018	0.266943983505659	0.519260899421967	0.433038185211055	ap/Ubx	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00366300366300366	1.98545454545455	0.519260899421967	0	0	0	0	0	0	0	0	0	0	0	2
D013378	Substantia Nigra	2/275	67/18018	0.272611971864547	0.526678911629465	0.439224444464898	Atpalpha/CG2233	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00371850371850372	1.95582089552239	0.526678911629465	0	0	0	0	0	0	0	0	0	0	0	3
D019108	Tight Junctions	4/275	174/18018	0.275185885200709	0.528059401331091	0.440375705335417	Atpalpha/CG14274/moody/nrv2	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00965700965700966	1.50620689655172	0.528059401331091	0	0	0	0	0	0	0	0	0	0	0	3
D012863	Skeleton	1/275	23/18018	0.298098429523348	0.564399693230872	0.470681730826339	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00127650127650128	2.84869565217391	0.564399693230872	0	0	0	0	0	0	0	0	0	0	0	2
D013900	Thoracic Nerves	1/275	23/18018	0.298098429523348	0.564399693230872	0.470681730826339	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00127650127650128	2.84869565217391	0.564399693230872	0	0	0	0	0	0	0	0	0	0	0	2
D001773	Blood Cells	5/275	239/18018	0.301707839377478	0.567450505849031	0.473225959288481	Eaat1/fon/Hayan/MP1/Tig	5	1	All Clusters ( 275 genes)	0.0181818181818182	0.0132645132645133	1.37071129707113	0.567450505849031	0	0	0	0	0	0	0	0	0	0	0	4
D057907	Post-Synaptic Density	2/275	73/18018	0.306542760676062	0.569521253958588	0.474952861900231	Eaat1/teq	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00405150405150405	1.79506849315068	0.569521253958588	0	0	0	0	0	0	0	0	0	0	0	3
D018656	Muscle Fibers, Fast-Twitch	1/275	24/18018	0.308824905315572	0.569521253958588	0.474952861900231	Dr	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00133200133200133	2.73	0.569521253958588	0	0	0	0	0	0	0	0	0	0	0	2
D018657	Muscle Fibers, Slow-Twitch	1/275	24/18018	0.308824905315572	0.569521253958588	0.474952861900231	Dr	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00133200133200133	2.73	0.569521253958588	0	0	0	0	0	0	0	0	0	0	0	2
D005727	Ganglia, Spinal	1/275	25/18018	0.319388045864545	0.581450032214941	0.484900879349006	Atpalpha	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00138750138750139	2.6208	0.581450032214941	0	0	0	0	0	0	0	0	0	0	0	2
D042581	Intranuclear Space	1/275	25/18018	0.319388045864545	0.581450032214941	0.484900879349006	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00138750138750139	2.6208	0.581450032214941	0	0	0	0	0	0	0	0	0	0	0	2
D007596	Joints	2/275	76/18018	0.323406632806796	0.585015819854331	0.487874571783635	ap/trio	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00421800421800422	1.72421052631579	0.585015819854331	0	0	0	0	0	0	0	0	0	0	0	3
D017933	Peripheral Nervous System	9/275	487/18018	0.327116633174674	0.586399880854793	0.489028810942655	alrm/CG6330/Dr/moody/Nep4/nrv2/ppk19/svp/Ubx	9	1	All Clusters ( 275 genes)	0.0327272727272727	0.027028527028527	1.21084188911704	0.586399880854793	0	0	0	0	0	0	0	0	0	0	0	4
D000005	Abdomen	8/275	427/18018	0.328301341746169	0.586399880854793	0.489028810942655	Adh/ap/Dr/Sox102F/svp/Tig/tsl/Ubx	8	1	All Clusters ( 275 genes)	0.0290909090909091	0.0236985236985237	1.22754098360656	0.586399880854793	0	0	0	0	0	0	0	0	0	0	0	5
D010786	Photoreceptor Cells	9/275	492/18018	0.337782145525593	0.599563308307927	0.500006465416174	ap/Atpalpha/CG6805/Dr/klg/ninaC/Pdi/svp/Ubx	9	1	All Clusters ( 275 genes)	0.0327272727272727	0.0273060273060273	1.19853658536585	0.599563308307927	0	0	0	0	0	0	0	0	0	0	0	5
D064591	Allografts	1/275	27/18018	0.340034196627262	0.599811874795916	0.500213757706008	ap	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0014985014985015	2.42666666666667	0.599811874795916	0	0	0	0	0	0	0	0	0	0	0	2
D011132	Polyribosomes	4/275	194/18018	0.343874335334417	0.602841427376385	0.502740256336867	Adh/sqd/Yp2/Yp3	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.0107670107670108	1.35092783505155	0.602841427376385	0	0	0	0	0	0	0	0	0	0	0	4
D025042	Amacrine Cells	1/275	28/18018	0.350122051439529	0.604605335576181	0.504211269476059	Grik	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00155400155400155	2.34	0.604605335576181	0	0	0	0	0	0	0	0	0	0	0	2
D032389	Myocytes, Smooth Muscle	1/275	28/18018	0.350122051439529	0.604605335576181	0.504211269476059	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00155400155400155	2.34	0.604605335576181	0	0	0	0	0	0	0	0	0	0	0	2
D022163	Clathrin-Coated Vesicles	2/275	81/18018	0.351267184401654	0.604605335576181	0.504211269476059	Yp2/Yp3	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.0044955044955045	1.61777777777778	0.604605335576181	0	0	0	0	0	0	0	0	0	0	0	2
D035002	Lower Extremity	2/275	82/18018	0.356794293303267	0.61041915239836	0.509059708264014	ap/Ubx	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00455100455100455	1.5980487804878	0.61041915239836	0	0	0	0	0	0	0	0	0	0	0	2
D013093	Spermatogonia	4/275	199/18018	0.361196346150059	0.612467084594039	0.510767583519862	Aldh/CG3308/sqd/v	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.011044511044511	1.31698492462312	0.612467084594039	0	0	0	0	0	0	0	0	0	0	0	4
D008208	Lymphatic System	2/275	83/18018	0.362304472576756	0.612467084594039	0.510767583519862	svp/Ubx	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00460650460650461	1.57879518072289	0.612467084594039	0	0	0	0	0	0	0	0	0	0	0	3
D003713	Dendritic Cells	1/275	30/18018	0.369839157992403	0.612768561803024	0.511019000762344	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00166500166500167	2.184	0.612768561803024	0	0	0	0	0	0	0	0	0	0	0	2
D007962	Leukocytes	1/275	30/18018	0.369839157992403	0.612768561803024	0.511019000762344	moody	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00166500166500167	2.184	0.612768561803024	0	0	0	0	0	0	0	0	0	0	0	2
D006197	Hair	4/275	202/18018	0.371586139432935	0.612768561803024	0.511019000762344	Adh/ap/mtg/v	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.0112110112110112	1.29742574257426	0.612768561803024	0	0	0	0	0	0	0	0	0	0	0	5
D006198	Hair Cells, Auditory	3/275	143/18018	0.373153801721517	0.612768561803024	0.511019000762344	Eaat2/ninaC/yuri	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00793650793650794	1.37454545454545	0.612768561803024	0	0	0	0	0	0	0	0	0	0	0	4
D008437	Maxilla	2/275	85/18018	0.373270990112405	0.612768561803024	0.511019000762344	CG5080/Ubx	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00471750471750472	1.54164705882353	0.612768561803024	0	0	0	0	0	0	0	0	0	0	0	2
D061986	MCF-7 Cells	1/275	31/18018	0.379473037887449	0.618637232362838	0.51591318488376	Lsd-1	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00172050172050172	2.11354838709677	0.618637232362838	0	0	0	0	0	0	0	0	0	0	0	2
D005775	Gastrula	8/275	450/18018	0.381202519941889	0.618637232362838	0.51591318488376	Adh/CG6805/dnr1/Dr/Hn/trio/tsl/Ubx	8	1	All Clusters ( 275 genes)	0.0290909090909091	0.024975024975025	1.1648	0.618637232362838	0	0	0	0	0	0	0	0	0	0	0	5
D007421	Intestine, Small	1/275	32/18018	0.388960162732112	0.623113304115561	0.51964600973314	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00177600177600178	2.0475	0.623113304115561	0	0	0	0	0	0	0	0	0	0	0	2
D012661	Semen	3/275	147/18018	0.389698110120621	0.623113304115561	0.51964600973314	Acer/Yp2/Yp3	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00815850815850816	1.33714285714286	0.623113304115561	0	0	0	0	0	0	0	0	0	0	0	3
D058618	Sensilla	6/275	330/18018	0.390542845537218	0.623113304115561	0.51964600973314	Adh/Obp83ef/Obp99b/Obp99c/Pdfr/ppk19	6	1	All Clusters ( 275 genes)	0.0218181818181818	0.0183150183150183	1.19127272727273	0.623113304115561	0	0	0	0	0	0	0	0	0	0	0	4
D014793	Visual Cortex	1/275	33/18018	0.398302760043836	0.631944043868433	0.527010414641947	Atpalpha	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00183150183150183	1.98545454545455	0.631944043868433	0	0	0	0	0	0	0	0	0	0	0	2
D016501	Neurites	5/275	273/18018	0.404158265114181	0.637199570116959	0.531393266405915	CG3246/nrv2/svp/trio/Ubx	5	1	All Clusters ( 275 genes)	0.0181818181818182	0.0151515151515152	1.2	0.637199570116959	0	0	0	0	0	0	0	0	0	0	0	4
D009940	Organoids	1/275	34/18018	0.407503023651728	0.637199570116959	0.531393266405915	ninaC	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00188700188700189	1.92705882352941	0.637199570116959	0	0	0	0	0	0	0	0	0	0	0	2
D011554	Pseudopodia	7/275	399/18018	0.408346203384812	0.637199570116959	0.531393266405915	ap/Gel/Hrb27C/kra/ninaC/Tig/trio	7	1	All Clusters ( 275 genes)	0.0254545454545455	0.0221445221445221	1.14947368421053	0.637199570116959	0	0	0	0	0	0	0	0	0	0	0	5
D001755	Blastocyst	2/275	93/18018	0.416318762705388	0.642264878769981	0.535617486001652	Adh/v	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00516150516150516	1.40903225806452	0.642264878769981	0	0	0	0	0	0	0	0	0	0	0	3
D008636	Mesencephalon	1/275	35/18018	0.416563114204207	0.642264878769981	0.535617486001652	Dr	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00194250194250194	1.872	0.642264878769981	0	0	0	0	0	0	0	0	0	0	0	2
D054258	Neural Plate	3/275	154/18018	0.41837676962129	0.642264878769981	0.535617486001652	Dr/svp/tsl	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00854700854700855	1.27636363636364	0.642264878769981	0	0	0	0	0	0	0	0	0	0	0	3
D061307	Human Umbilical Vein Endothelial Cells	2/275	94/18018	0.421597593295047	0.643729658579533	0.536839040698277	Dif/Ubx	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00521700521700522	1.39404255319149	0.643729658579533	0	0	0	0	0	0	0	0	0	0	0	3
D050417	Insulin-Secreting Cells	3/275	157/18018	0.430535972081723	0.650384128038348	0.542388542656146	AkhR/CCHa2/Slob	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00871350871350871	1.25197452229299	0.650384128038348	0	0	0	0	0	0	0	0	0	0	0	3
