ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	experiment_order	experiment	GeneRatio_dec	BgRatio_dec	freqratio
D002374	Catalase	9/275	167/15617	0.00284625728304603	0.0424120679551787	0.0359410646171569	Adh/Aldh/alpha-Est7/Cyp304a1/Dif/DNaseII/Hex-C/Irc/psh	9	1	All Clusters ( 275 genes)	0.0327272727272727	0.0106934750592303	3.06048992923244
D010100	Oxygen	17/275	453/15617	0.0028484162898029	0.0424120679551787	0.0359410646171569	Acsl/Adgf-D/AttC/CG11089/Ugt49C1/CG16898/CG31769/Cyp6d2/Cyp9b1/Dif/DptB/fbp/moody/Pdfr/Shmt/Ubx/v	17	1	All Clusters ( 275 genes)	0.0618181818181818	0.0290068515079721	2.13115793698575
D050481	Vesicular Neurotransmitter Transport Proteins	4/275	34/15617	0.00287850858323956	0.0424120679551787	0.0359410646171569	CG13794/Eaat1/Eaat2/Gat	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00217711468271755	6.68106951871658
D000637	Transaminases	2/275	5/15617	0.00298306614724132	0.0430369438950961	0.0364706003747157	Spat/v	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.000320163923929052	22.7156363636364
D006882	Hydroxyapatites	2/275	5/15617	0.00298306614724132	0.0430369438950961	0.0364706003747157	Adh/DNaseII	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.000320163923929052	22.7156363636364
D019151	Peptide Library	4/275	35/15617	0.00320556164763007	0.0456619777413962	0.0386951207916829	Acer/Ance-4/Ance-5/Ubx	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00224114746750336	6.49018181818182
D005993	Glycerolphosphate Dehydrogenase	6/275	82/15617	0.00323095582574501	0.0456619777413962	0.0386951207916829	Adh/Aldh/AttC/DNaseII/DptB/Hex-C	6	1	All Clusters ( 275 genes)	0.0218181818181818	0.00525068835243645	4.15529933481153
D011960	Receptors, Estrogen	6/275	83/15617	0.00343243183407799	0.0480193746484648	0.040692838862275	CG31769/Cyp9b1/svp/tsl/Yp2/Yp3	6	1	All Clusters ( 275 genes)	0.0218181818181818	0.00531472113722226	4.10523548740416
D051843	Synucleins	5/275	58/15617	0.003494448251588	0.0483981082844938	0.0410137873739013	Acsl/alpha-Est2/Apoltp/Hn/Shmt	5	1	All Clusters ( 275 genes)	0.0181818181818182	0.003713901517577	4.89561128526646
D000890	Anti-Infective Agents	8/275	142/15617	0.00367795787721054	0.0504353629696693	0.0427402087867613	AttC/Dif/DptB/GNBP3/Hayan/nec/PGRP-SD/SPE	8	1	All Clusters ( 275 genes)	0.0290909090909091	0.00909265543958507	3.19938540332907
D000262	Adenylyl Cyclases	12/275	277/15617	0.00378840515787281	0.0514405994475866	0.0435920717340369	Ac76E/CG18249/CG31183/Nep6/Cyp9b1/eas/Idgf1/kra/nrv2/Pdfr/teq/v	12	1	All Clusters ( 275 genes)	0.0436363636363636	0.0177370813856695	2.46017722349852
D019342	Acetic Acid	5/275	60/15617	0.00404844050097556	0.0544377679014674	0.0461319484781579	Acsl/Adh/AkhR/Aldh/Hex-C	5	1	All Clusters ( 275 genes)	0.0181818181818182	0.00384196708714862	4.73242424242424
D002950	Citrate (si)-Synthase	6/275	86/15617	0.00409308432798069	0.0544608469079642	0.0461515062149953	Adh/Btnd/DNaseII/eas/Hex-C/ninaC	6	1	All Clusters ( 275 genes)	0.0218181818181818	0.00550681949157969	3.96202959830867
D002788	Cholesterol Esters	3/275	19/15617	0.00424676640148746	0.0544608469079642	0.0461515062149953	CG2736/CG3829/Mtp	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0012166229109304	8.9666985645933
D005991	Glycerol Kinase	3/275	19/15617	0.00424676640148746	0.0544608469079642	0.0461515062149953	Atpalpha/Nep4/v	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0012166229109304	8.9666985645933
D010196	Pancreatic Elastase	3/275	19/15617	0.00424676640148746	0.0544608469079642	0.0461515062149953	CG14642/SPE/teq	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0012166229109304	8.9666985645933
D017506	H(+)-K(+)-Exchanging ATPase	3/275	19/15617	0.00424676640148746	0.0544608469079642	0.0461515062149953	Atpalpha/nrv1/nrv2	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0012166229109304	8.9666985645933
D013682	Teichoic Acids	4/275	38/15617	0.00433672291685117	0.0551042315581547	0.0466967267241821	Dif/Npc2g/Npc2h/PGRP-SD	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00243324582186079	5.9777990430622
D004997	Ethinyl Estradiol	2/275	6/15617	0.00442266946826033	0.0551837586805456	0.0467641200294952	Yp2/Yp3	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.000384196708714862	18.929696969697
D052244	Endocrine Disruptors	2/275	6/15617	0.00442266946826033	0.0551837586805456	0.0467641200294952	Yp2/Yp3	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.000384196708714862	18.929696969697
D051857	Otx Transcription Factors	6/275	89/15617	0.00484338945185334	0.0598936999180079	0.0507554439738391	Aldh/CG18107/CG6912/Dr/Dyb/Slob	6	1	All Clusters ( 275 genes)	0.0218181818181818	0.00569891784593712	3.82847803881512
D021382	Protein Sorting Signals	13/275	325/15617	0.00514511255373582	0.0630617777603903	0.0534401536787651	CG3984/CG6805/Dif/Dr/Hayan/Lsd-1/nec/Pdi/psh/teq/Ubx/Yp2/Yp3	13	1	All Clusters ( 275 genes)	0.0472727272727273	0.0208106550553884	2.27156363636364
D043182	Carboxylesterase	4/275	40/15617	0.00522407074855305	0.063467877076719	0.0537842925635886	Adh/alpha-Est7/DNaseII/Hex-C	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00256131139143241	5.67890909090909
D014316	Tritium	5/275	65/15617	0.00570366388213644	0.06817657037546	0.057774558972934	Adh/Atpalpha/CRMP/nrv1/nrv2	5	1	All Clusters ( 275 genes)	0.0181818181818182	0.00416213101107767	4.36839160839161
D054392	Adipokines	4/275	41/15617	0.00571009542494827	0.06817657037546	0.057774558972934	Adgf-D/AkhR/CCHa2/Lst	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00262534417621822	5.54039911308204
D036002	ADP Ribose Transferases	5/275	66/15617	0.00608439628212263	0.0700510460661549	0.0593630373275795	Adh/Aldh/Atpalpha/AttC/Hrb27C	5	1	All Clusters ( 275 genes)	0.0181818181818182	0.00422616379586348	4.30220385674931
D007064	L-Iditol 2-Dehydrogenase	2/275	7/15617	0.006119983085924	0.0700510460661549	0.0593630373275795	Adh/Sodh-1	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.000448229493500672	16.2254545454545
D019256	Cadmium Chloride	2/275	7/15617	0.006119983085924	0.0700510460661549	0.0593630373275795	Eaat1/kra	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.000448229493500672	16.2254545454545
D043324	beta-Fructofuranosidase	2/275	7/15617	0.006119983085924	0.0700510460661549	0.0593630373275795	Yp2/Yp3	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.000448229493500672	16.2254545454545
D051957	MSX1 Transcription Factor	2/275	7/15617	0.006119983085924	0.0700510460661549	0.0593630373275795	ap/Dr	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.000448229493500672	16.2254545454545
D006593	Hexokinase	4/275	42/15617	0.00622536675087715	0.0706732209013513	0.0598902841003281	Adh/DNaseII/eas/Hex-C	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00268937696100403	5.40848484848485
D005557	Formaldehyde	6/275	94/15617	0.00631176907986255	0.0710715461431677	0.0602278350367714	Adh/Cyp304a1/ninaC/Pdh/teq/Ubx	6	1	All Clusters ( 275 genes)	0.0218181818181818	0.00601908176986617	3.62483558994197
D006727	Hormone Antagonists	7/275	124/15617	0.00637492511745099	0.0712038007070131	0.0603399109164504	AttC/CG42369/Nepl6/DptB/klg/Pdfr/teq	7	1	All Clusters ( 275 genes)	0.0254545454545455	0.00794006531344048	3.2058357771261
D033741	Adenine Nucleotide Translocator 1	6/275	95/15617	0.00664041245215768	0.0735757699699071	0.0623499779718385	CG11089/CG32191/CG3999/fbp/Hex-C/Obp99b	6	1	All Clusters ( 275 genes)	0.0218181818181818	0.00608311455465198	3.58667942583732
D012260	Ribonucleases	12/275	299/15617	0.00688241445136308	0.0756519366280783	0.0641093743798649	Adh/Atpalpha/CG4259/DNaseII/DptB/Hex-C/Hrb27C/nrv1/nrv2/sqd/Ubx/v	12	1	All Clusters ( 275 genes)	0.0436363636363636	0.0191458026509573	2.27916083916084
D000563	Amebicides	3/275	23/15617	0.00736971985999552	0.0789777138304731	0.0669277225316189	Aldh/dnr1/Nplp2	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00147275405007364	7.40727272727273
D006909	Hydroxyproline	3/275	23/15617	0.00736971985999552	0.0789777138304731	0.0669277225316189	AttC/DptB/Tps1	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00147275405007364	7.40727272727273
D014862	Wasp Venoms	3/275	23/15617	0.00736971985999552	0.0789777138304731	0.0669277225316189	CG5390/Spn28Dc/Spn88Eb	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00147275405007364	7.40727272727273
D002492	Central Nervous System Depressants	8/275	160/15617	0.00747347219218038	0.0789777138304731	0.0669277225316189	Adh/cv-2/dnr1/IM2/klg/kra/Shmt/tsl	8	1	All Clusters ( 275 genes)	0.0290909090909091	0.0102452455657297	2.83945454545455
D050794	STAT1 Transcription Factor	8/275	160/15617	0.00747347219218038	0.0789777138304731	0.0669277225316189	ap/CG10960/CG31694/Dif/Dr/IM2/svp/Tig	8	1	All Clusters ( 275 genes)	0.0290909090909091	0.0102452455657297	2.83945454545455
D006133	Growth Substances	9/275	194/15617	0.00752711785243498	0.0789777138304731	0.0669277225316189	Adgf-D/ap/Dif/Idgf1/Idgf2/Idgf4/Idgf5/tok/Ubx	9	1	All Clusters ( 275 genes)	0.0327272727272727	0.0124223602484472	2.63454545454545
D014335	Tropomyosin	10/275	230/15617	0.00772696860300073	0.0804650489861354	0.0681881281546958	Adh/alpha-Est2/alpha-Est7/alpha-Est8/AttC/DptB/Hrb27C/Pdi/Vha68-2/yuri	10	1	All Clusters ( 275 genes)	0.0363636363636364	0.0147275405007364	2.46909090909091
D009895	Opsonin Proteins	2/275	8/15617	0.00806555101971381	0.0827465789800269	0.070121554674315	Dif/PGRP-SD	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.000512262278286483	14.1972727272727
D011966	Receptors, LHRH	2/275	8/15617	0.00806555101971381	0.0827465789800269	0.070121554674315	Adh/AkhR	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.000512262278286483	14.1972727272727
D017780	Malaria Vaccines	3/275	24/15617	0.00831438360693047	0.0841074401553771	0.0712747830311575	AttC/Dif/nec	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00153678683485945	7.09863636363636
D005971	Glutamates	8/275	163/15617	0.00831965292511673	0.0841074401553771	0.0712747830311575	Atpalpha/CG11459/CG12224/CG14642/Eaat1/Grik/Sox102F/Ubx	8	1	All Clusters ( 275 genes)	0.0290909090909091	0.0104373439200871	2.78719464584495
D056950	Period Circadian Proteins	16/275	467/15617	0.00877179244830355	0.088035743050003	0.0746037267723757	Achl/Adh/CG10960/CG13868/CG9649/Dif/Dr/eas/Gat/Hn/Pdfr/Slob/Sox102F/svp/teq/Vha68-2	16	1	All Clusters ( 275 genes)	0.0581818181818182	0.0299033104949734	1.94566478489391
D004798	Enzymes	11/275	272/15617	0.00898050425634052	0.0894820028419541	0.0758293240879945	Adh/CG12224/CG18003/CG6908/Cyt-b5-r/GlyP/Hex-C/ninaC/Pdh/Ubx/v	11	1	All Clusters ( 275 genes)	0.04	0.0174169174617404	2.29661764705882
D000429	Alcohol Oxidoreductases	13/275	349/15617	0.00912690069456925	0.0902911247284172	0.0765149945446971	Acsl/Adh/Aldh/ap/CG13868/CG17278/CG2233/CG6805/Hex-C/Hn/Idgf2/Pdh/Ubx	13	1	All Clusters ( 275 genes)	0.0472727272727273	0.0223474418902478	2.11535295649909
D044388	GTP-Binding Protein gamma Subunits	5/275	73/15617	0.0092626551438037	0.0906863277211674	0.0768498996079055	AkhR/Apoltp/Lsd-1/Lsp1beta/Mtp	5	1	All Clusters ( 275 genes)	0.0181818181818182	0.00467439328936415	3.88966376089664
D044943	Fatty Acid Desaturases	6/275	102/15617	0.00929780399740488	0.0906863277211674	0.0768498996079055	Acsl/AkhR/GlyP/Hex-C/Pdfr/Tps1	6	1	All Clusters ( 275 genes)	0.0218181818181818	0.00653134404815265	3.34053475935829
D009574	Nitro Compounds	7/275	134/15617	0.009595646233613	0.0929368533814966	0.0787570522670482	AttC/CG4259/Cyp6d2/Cyp9b1/DptB/Lsp1beta/Slob	7	1	All Clusters ( 275 genes)	0.0254545454545455	0.00858039316129858	2.96659430122117
D005680	gamma-Aminobutyric Acid	8/275	169/15617	0.0102251255278412	0.0979067800358324	0.0829686944631983	Aldh/ap/Atpalpha/eas/Elal/Gat/kra/Pdfr	8	1	All Clusters ( 275 genes)	0.0290909090909091	0.0108215406288019	2.68824098977945
D018846	Excitatory Amino Acids	2/275	9/15617	0.0102501683070005	0.0979067800358324	0.0829686944631983	Eaat1/Eaat2	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.000576295063072293	12.619797979798
D019699	Thrombospondins	5/275	75/15617	0.0103473560161836	0.0980652010210086	0.0831029444335357	AkhR/fon/Gel/Ndg/Tig	5	1	All Clusters ( 275 genes)	0.0181818181818182	0.00480245885893577	3.78593939393939
D000432	Methanol	3/275	26/15617	0.0104083642960926	0.0980652010210086	0.0831029444335357	Adh/alpha-Est7/Cyp304a1	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00166485240443107	6.55258741258741
D004441	Ecdysterone	15/275	436/15617	0.0106060810509533	0.0992528530781781	0.0841093909801775	Adh/Aldh/alrm/ap/CG12224/CG16758/CG5171/CRMP/Idgf2/Idgf5/Lsp1beta/svp/Ubx/Yp2/Yp3	15	1	All Clusters ( 275 genes)	0.0545454545454545	0.0279182941666133	1.95375312760634
D015777	Eicosanoids	2/275	10/15617	0.0126648751472817	0.116939013859901	0.0990970932576779	fon/Tig	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.000640327847858103	11.3578181818182
D043264	Phosphodiesterase I	2/275	10/15617	0.0126648751472817	0.116939013859901	0.0990970932576779	Dr/svp	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.000640327847858103	11.3578181818182
D000476	Alkanesulfonates	3/275	28/15617	0.0127809505605555	0.117229248519002	0.0993430454863671	Acsl/CG13868/nrv2	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00179291797400269	6.08454545454545
D053478	Apoptosomes	4/275	53/15617	0.0140180940751948	0.126569674317843	0.107258359767734	Adh/Aldh/Atpalpha/Hrb27C	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00339373759364795	4.28596912521441
D001779	Blood Coagulation Factors	3/275	29/15617	0.0140734511515869	0.126569674317843	0.107258359767734	fon/Gel/Tig	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0018569507587885	5.87473354231975
D012394	Rosaniline Dyes	3/275	29/15617	0.0140734511515869	0.126569674317843	0.107258359767734	Adh/Yp2/Yp3	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0018569507587885	5.87473354231975
D018969	Insulin-Like Growth Factor Binding Proteins	6/275	112/15617	0.0143017370837673	0.127792941038824	0.108294987085912	Adgf-D/Idgf1/Idgf2/Idgf4/Mtp/v	6	1	All Clusters ( 275 genes)	0.0218181818181818	0.00717167189601076	3.04227272727273
D011498	Protein Precursors	9/275	216/15617	0.014505771176977	0.128785212052007	0.109135862768754	Adh/ap/AttC/DptB/IM2/Nplp2/Pdfr/Yp2/Yp3	9	1	All Clusters ( 275 genes)	0.0327272727272727	0.013831081513735	2.36621212121212
D003066	Coenzyme A Ligases	7/275	146/15617	0.0148663219295619	0.131145578805371	0.111136097562598	Acsl/dnr1/IM2/Npc2g/Shmt/SPE/tsl	7	1	All Clusters ( 275 genes)	0.0254545454545455	0.00934878657872831	2.72276463262765
D003960	Diaminopimelic Acid	3/275	30/15617	0.0154374686591542	0.13449647045638	0.113975728336587	AttC/Dif/PGRP-SD	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00192098354357431	5.67890909090909
D004254	DNA Nucleotidyltransferases	8/275	182/15617	0.0154403890271224	0.13449647045638	0.113975728336587	Adh/ap/Lsp1beta/sqd/tok/tsl/Ubx/v	8	1	All Clusters ( 275 genes)	0.0290909090909091	0.0116539668310175	2.49622377622378
D019837	Ryanodine Receptor Calcium Release Channel	4/275	56/15617	0.0168812750599334	0.13505880849791	0.114452267889165	Apoltp/Lsp1beta/Mtp/Pdi	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00358583594800538	4.05636363636364
D003349	Cortisone Reductase	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D003565	Cytidine Diphosphate	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	eas	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D003642	Deanol	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	eas	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D004983	Ethanolamines	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	eas	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D005970	Glutamate Synthase	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D005989	Glycerides	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D006597	Fructose-Bisphosphatase	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	fbp	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D006911	Hydroxyprostaglandin Dehydrogenases	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D008706	Methemoglobin	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	v	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D010422	Pentanones	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D010692	Phleomycins	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D013401	Sugar Alcohol Dehydrogenases	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D013913	Threonine Dehydratase	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	Tps1	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D015938	Complement Membrane Attack Complex	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	tsl	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D016346	Gene Products, vif	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D019298	Glucose-6-Phosphate	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	Tps1	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D019868	Kanamycin Kinase	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D024981	Glycogen Phosphorylase	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	GlyP	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D050503	Indoleamine-Pyrrole 2,3,-Dioxygenase	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	v	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D062907	Oxaloacetic Acid	1/275	1/15617	0.0176090158160979	0.13505880849791	0.114452267889165	Spat	1	1	All Clusters ( 275 genes)	0.00363636363636364	6.40327847858103e-05	56.7890909090909
D000975	Antioxidants	12/275	340/15617	0.0176502847206654	0.13505880849791	0.114452267889165	Ac76E/Acsl/Adh/Dif/Dr/Hex-C/Irc/moody/psh/svp/Tsf1/Tsf3	12	1	All Clusters ( 275 genes)	0.0436363636363636	0.0217711468271755	2.00432085561497
D002802	Cholinesterases	2/275	12/15617	0.0181499098487	0.137364071805735	0.116405806622379	alpha-Est7/Glt	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.000768393417429724	9.46484848484848
D010736	Phosphoglycerate Mutase	2/275	12/15617	0.0181499098487	0.137364071805735	0.116405806622379	Adh/Hex-C	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.000768393417429724	9.46484848484848
D003300	Copper	8/275	188/15617	0.0184064736360406	0.138548728184327	0.117409714554836	CG4335/CG4716/CG6908/CG6910/Pdfr/Tsf1/Tsf3/Ubx	8	1	All Clusters ( 275 genes)	0.0290909090909091	0.0120381635397323	2.41655705996132
D020778	Matrix Metalloproteinase 2	6/275	119/15617	0.018759308231662	0.139686246778773	0.118373676730634	ap/Cyp6d2/Irc/nrv1/Spat/Ubx	6	1	All Clusters ( 275 genes)	0.0218181818181818	0.00761990138951143	2.86331550802139
D051700	Activating Transcription Factor 3	6/275	119/15617	0.018759308231662	0.139686246778773	0.118373676730634	AttC/Dif/fon/IM2/mtg/PGRP-SD	6	1	All Clusters ( 275 genes)	0.0218181818181818	0.00761990138951143	2.86331550802139
D018698	Glutamic Acid	13/275	385/15617	0.0192182524261317	0.142338393637393	0.120621173403529	Atpalpha/CG11459/CG12224/CG14642/CG3597/Eaat1/Eaat2/Grik/nrv2/Pdfr/Sox102F/teq/Ubx	13	1	All Clusters ( 275 genes)	0.0472727272727273	0.024652622142537	1.91755371900826
D038203	alpha-Crystallin B Chain	7/275	154/15617	0.0193624331033693	0.142643456639184	0.120879691546791	AkhR/CG3999/Eaat1/Eaat2/GlyP/Prat2/St1	7	1	All Clusters ( 275 genes)	0.0254545454545455	0.00986104885701479	2.58132231404959
D026461	Ecdysteroids	13/275	386/15617	0.0195856026033905	0.143524124897862	0.121625992218214	Acsl/Adh/CG13868/GramD1B/Cyp304a1/Lsp1beta/Npc2g/Npc2h/nrv2/svp/Ubx/Yp2/Yp3	13	1	All Clusters ( 275 genes)	0.0472727272727273	0.0247166549273228	1.91258596325954
D056930	ARNTL Transcription Factors	10/275	267/15617	0.0201906939701926	0.147179532361667	0.1247236774336	CG10960/CG9649/Dif/Gat/nec/Pdfr/Slob/Sox102F/svp/Vha68-2	10	1	All Clusters ( 275 genes)	0.0363636363636364	0.0170967535378114	2.12693224378618
D008666	Metalloendopeptidases	12/275	347/15617	0.0203388731889758	0.14748345218184	0.124981226815696	Acer/Acsl/Ance-4/Ance-5/ap/Idgf4/Ndg/Nep4/Shmt/svp/teq/tok	12	1	All Clusters ( 275 genes)	0.0436363636363636	0.0222193763206762	1.96388787005502
D014020	Tissue Extracts	4/275	60/15617	0.0212307788714476	0.152639767878325	0.129350819824687	moody/nrv1/nrv2/Pdi	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00384196708714862	3.78593939393939
D051177	Catenins	7/275	157/15617	0.0212703792061492	0.152639767878325	0.129350819824687	AttC/Cyp304a1/DptB/Idgf1/Idgf5/IM2/PGRP-SD	7	1	All Clusters ( 275 genes)	0.0254545454545455	0.0100531472113722	2.53199768384482
D005038	Ethylnitrosourea	3/275	34/15617	0.0216155229302888	0.154317006486856	0.130772154461596	Adh/Ubx/v	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00217711468271755	5.01080213903743
D019426	Integrases	4/275	61/15617	0.0224155525755331	0.15920789906212	0.134916821169875	Adh/ap/CG4259/GlyP	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00390599987193443	3.72387481371088
