gene_name	Full_Name	ci_repressor_bound	food_response_cluster	food_response_FDR	log2_hour_6_Ci_KD_over_WT	log2_hour_12_Ci_KD_over_WT	log2_hour_6_and_12_Ci_KD_over_WT	log2_Hour_0_FSC_enrichment	Hour_0_FSC_FDR	log2_Hour_3_FSC_enrichment	Hour_3_FSC_FDR	log2_Hour_6_FSC_enrichment	Hour_6_FSC_FDR	log2_Hour_12_FSC_enrichment	Hour_12_FSC_FDR	log2_Hour_24_FSC_enrichment	Hour_24_FSC_FDR	log2_Hour_ALL_FSC_enrichment	Hour_ALL_FSC_FDR	Enriched_Tissue	Repeat_Info	entrez_gene_ID
CG3597	uncharacterized protein	No	2	0.000548352819848932	-0.52068851780073	0.0766796403119441	-0.444008877488786	0.17604951483	0.415141231773364	1.5407593586	0.000137071221126879	2.06240106902	7.83624795332861e-10	0.7233881767338	0.0192611007259529	-0.015994833883	0.968157388597036	0.88837446194	1.7444584307092e-05	Head, Male Head, Female Head, Carcass	Genome	33420
CG42370	Neprilysin-like 6	No	4	0.000548352819848932	-0.695648786451185	-0.066820327350075	-0.76246911380126	1.17231245621	0.000645923667717556	2.4102271931	2.35204571064805e-08	2.72931784834	1.15788004305508e-14	0.9956840582673	0.00598864822011594	0.114226744711	0.360000739955812	1.55217038637	3.00054385958511e-12	Fat	Genome	33893
Lsd-1	Lipid storage droplet-1	No	4	0.000548352819848932	-1.05002148654104	-0.125063382157151	-1.17508486869819	1.18931973892	0.000983912742192321	2.5554874591	7.71738924593637e-09	1.94194972842	4.56206757369334e-08	0.4539917601173	0.084018920377328	0.011212432742	0.843365562580431	1.22228473664	3.74960536768253e-08	Not Enriched	Genome	42810
CG30281	uncharacterized protein	No	6	0.000550535973050358	-1.3945001878072	0.485836682575398	-0.908663505231798	1.48927175939	0.00391181461557526	2.9056420242	1.23674505842861e-05	3.9162074316	7.12662790346061e-12	1.3619200882549	0.00746736508650101	-0.004454089272	0.926550140712636	1.95958410674	5.15536989615964e-09	Not Expressed	Genome	246525
CG4995	uncharacterized protein	No	4	0.000550535973050358	-0.154707550480122	0.342942550159798	0.188234999679676	0.64287324509	0.0407232348331165	1.8938684955	3.23987965660053e-05	1.93599256752	1.81754708143752e-07	0.3775880346786	0.121571853730936	-0.07356377407	1	0.90434914256	6.11452659543747e-05	Testis, Imaginal Disc	Genome	34390
Spn43Ab	Serpin 43Ab	No	4	0.000550535973050358	-0.5526863239214	-0.106669919611141	-0.659356243532541	0.94161824918	0.00367713141854357	1.5365856535	0.000101214808094085	2.45538340378	8.2250558652117e-14	1.0714602572969	0.00109931695717847	0.02408666365	0.787423909215304	1.24315015105	1.60665211195369e-09	Not Enriched	Genome	45040
Cyp9b1	Cytochrome P450-9b1	No	2	0.000575200034853972	-0.53312787630118	0.0950825805847827	-0.438045295716397	0.26910502999	0.120879225585153	1.1762729475	3.59498603082852e-08	0.92737869654	1.0471485908694e-07	0.4401086117714	0.012016426276575	0.020029670358	0.831564295621761	0.54385281608	1.08946309025005e-06	Head, Male Head, Fat	Genome	35634
CG5910	uncharacterized protein	No	2	0.000594722026406887	-0.552925390799869	-0.155084150450303	-0.708009541250172	0.14986481814	0.488362875235429	1.852675903	1.87135472816058e-06	1.25429600058	6.90421965911482e-05	0.1435331896234	0.472518411199675	-0.070833097062	1	0.55309347423	0.00314141576624791	Not Enriched	Genome	40264
AkhR	Adipokinetic hormone receptor	No	4	0.000608108718877398	-0.169387627940477	0.519423265685736	0.350035637745258	1.35779007037	8.51833095706155e-05	2.6606256012	2.55569045627251e-09	2.35739706354	2.28458847048878e-11	1.2281932387653	0.000668145351394707	0.06687194113	0.563493097898502	1.5369542532	1.86828298472469e-12	Head, Male Head, Fat	Genome	33942
Gat	GABA transporter	No	2	0.000666097519673806	-0.523565233916646	-0.50903276519828	-1.03259799911493	0.56321805121	0.00210704030741526	1.7098035272	1.12816861008951e-15	1.27911443136	1.05984615152225e-12	1.0004333682344	1.07919101695027e-07	0.409082491966	0.0413567009390133	0.98595328851	1.59068110434658e-17	Head, Male Head, CNS, Pharate CNS	Genome	43805
CG6356	uncharacterized protein	Yes	2	0.000707418788327013	-0.714755755190784	-0.291651034717133	-1.00640678990792	0.43595044259	0.0604934898166371	1.8604315532	5.12121568070373e-12	1.40533852555	4.07297352973146e-10	0.4996582883577	0.0245551539800117	0.186587358131	0.266797330158524	0.91844971482	8.58124606075398e-10	Not Enriched	Genome	42893
CG4335	uncharacterized protein	Yes	4	0.000735018995767829	-0.635126009797361	0.243605269584835	-0.391520740212527	1.04672319917	0.00380336004500342	2.1272760898	4.11807730007793e-06	2.46852501859	4.45130465366743e-11	0.5638196314655	0.0553361522694516	0.01574701156	0.826311425910644	1.27959722233	3.24116340586176e-08	Fat	Genome	42421
Yp3	Yolk protein 3	No	2	0.000735018995767829	-0.699818754652052	-0.454184607899663	-1.15400336255172	0.84206337534	0.0047369805746441	2.6110396231	3.98539604741442e-12	2.61476757323	4.9749259984249e-18	1.6014636557265	4.2563084265535e-07	0.878752915535	0.00961068096693885	1.72309905464	3.65967680167347e-19	Not Enriched	Genome	32339
Hf	Helical Factor	No	4	0.00075877229855479	-0.464326184886353	0.578966501680547	0.114640316794194	0.56432021379	0.0547066126758597	1.6480145866	0.000142056187271705	2.0078955928	3.05641264658892e-08	0.4214926862848	0.0963940159301277	-0.064902238182	1	0.88364836194	4.12687767112715e-05	Not Enriched	Genome	44038
CG31769	uncharacterized protein	No	4	0.000765430130654165	-0.257971529631893	0.318980848091382	0.0610093184594893	0.69118456815	0.0123370673316548	1.5056487809	1.8676684314277e-05	1.82355183043	3.07586319639898e-10	0.4174913825045	0.0809097134661512	0.000820295567	0.898483464139834	0.8930832769	5.70984741678308e-07	Head, Male Head, Female Head, Carcass	Genome	318934
CG1142	uncharacterized protein	No	NA	0.00078548660266257	-0.151061566631857	-0.11810194755505	-0.269163514186907	-0.28161583037	1	-0.5347475926	1	-0.69721678715	1	-0.5360452889259	1	-0.009987096414	0.939149564154226	-0.41619715789	1	Not Enriched	Genome	40894
CG2839	uncharacterized protein	No	6	0.00078548660266257	-0.321672338705534	-0.102995840707436	-0.42466817941297	2.39755044116	0.000181287714865754	3.6492905993	5.55741012947863e-07	4.00130752953	6.80903346843035e-12	2.8625415504669	2.2985129081297e-06	-0.002787643486	0.924677836969996	2.67420196024	6.25817660829676e-13	Accessory Gland	Genome	33244
CG17032	uncharacterized protein	No	2	0.000830942201660889	-0.528514427911988	-0.186337827867294	-0.714852255779282	0.14257696252	0.505029661729675	1.0530431028	0.00399487700894129	2.00070753784	1.62304132593585e-10	0.6659047192156	0.0206868878752481	-0.01931780721	0.9785526272871	0.78542366628	5.02590888950804e-05	Not Enriched	Genome	39736
CG3775	Neprilysin 6	No	4	0.000830942201660889	-0.294969106038012	0.0211424000389983	-0.273826705999014	1.05026419376	0.00347095012973724	1.7476488476	7.45304748243092e-05	2.80404545451	2.27234525123681e-14	1.5448207749939	4.84309419875367e-05	0.045869680942	0.662946900104471	1.50660683637	3.580889526437e-11	Head, Male Head, Female Head, Carcass	Genome	32234
CG32191	uncharacterized protein	No	2	0.000831765692017536	-0.418137875071246	0.170219837511467	-0.247918037559779	0.71147314783	0.00973150254048388	1.8763601417	1.81022050418322e-07	1.89616468861	9.70856227282688e-11	0.6575100227458	0.0158962639590305	0.050537920066	0.671325558172581	1.05297928933	8.57743194076605e-09	Digestive System, Carcass	Genome	317903
CG6415	uncharacterized protein	No	2	0.000855616782111134	-0.45912980100797	0.248276392219726	-0.210853408788244	0.10980367282	0.593336912680889	1.7894197906	5.34015157809534e-05	2.24414582071	1.0408727560073e-09	0.582348930984	0.0481507752405822	0.024103489409	0.774548678023141	0.96300123084	1.31499521980986e-05	Head, Male Head, Female Head, Fat	Genome	34474
ap	apterous	Yes	2	0.000885424549790494	-0.26404513597403	0.222182839496559	-0.0418622964774714	1.38809920087	3.385331793059e-06	2.4611167784	8.09463256580046e-13	2.55548997084	2.49765984896259e-19	1.1834136755744	9.5451507010631e-05	0.6699696372	0.0318299057159004	1.6883781136	1.75979757757467e-20	Not Enriched	Genome	35509
sqd	squid	No	1	0.000922446196371971	0.0124781239229135	0.380480165462681	0.392958289385594	0.83940181667	4.85667187355855e-21	0.2383117778	0.0440858953502075	0.36317255894	6.04474521563755e-05	0.4917626431838	1.07919101695027e-07	0.64674280759	2.16227876418599e-12	0.54405530054	5.6093446803267e-20	Not Enriched	Genome	41666
teq	Tequila	Yes	4	0.000922446196371971	-0.635999789766612	-0.251034031055705	-0.887033820822317	1.3314838638	3.385331793059e-06	1.8871404754	2.09094741093378e-08	2.57636002283	3.06867128940031e-21	1.5822453956183	3.91391425665411e-08	0.475978148721	0.0699616607119207	1.62712917949	5.53850384433262e-21	Not Enriched	Genome	39048
CG9837	uncharacterized protein	Yes	3	0.000945618067892921	-0.185252277369404	0.305233994802511	0.119981717433106	0.60303177403	0.019055485883305	1.5419734243	9.47175178805267e-07	1.09116905144	4.01174643998004e-05	0.1552169239429	0.446366334745126	-0.05278602708	1	0.60924825048	0.00013236364016453	Fat	Genome	41057
svp	seven up	No	4	0.00100944374840544	-0.264022942681608	0.0654678341491437	-0.198555108532464	1.57527459283	2.9861061044535e-08	2.3733222505	1.41687110694794e-12	2.39549964572	7.83813558429205e-19	1.2914258179626	7.04130714351272e-06	0.570602654498	0.0408383376681444	1.66298895087	3.96378010276215e-22	Not Enriched	Genome	41491
Aldh	Aldehyde dehydrogenase	No	3	0.00102928024243117	-0.178258577034255	-0.217399636127203	-0.395658213161458	-0.14432850334	1	0.5723690003	1.30034854867324e-05	0.31238017772	0.00448582754620342	0.0152533708989	0.904477980521235	0.149382233992	0.24019491263279	0.15950701545	0.0249200048611277	Not Enriched	Genome	34256
Gbp2	Growth-blocking peptide 2	No	4	0.00111724616647999	-0.304319076297144	0.197221790639512	-0.107097285657633	0.90858324851	0.000791115814844621	1.441600702	9.86399636837283e-06	1.83316261392	6.34384892893557e-12	0.681259668009	0.00854083962095233	0.028805078049	0.780619115342212	1.0061035428	1.88923872840955e-09	Not Enriched	Genome	36937
CG15293	uncharacterized protein	No	4	0.00111745047078158	-0.421137906899508	0.358317929705231	-0.0628199771942772	0.7528468014	0.0161563024783244	1.4393140123	0.000314368825280566	2.06085253463	7.69799522442242e-10	0.5324119341388	0.051827134233797	-0.031564053244	1	0.95806873659	2.20405289694796e-06	Head, Male Head, Female Head, Carcass	Genome	34828
CG10628	uncharacterized protein	No	1	0.0014610449535638	0.0594568096512932	-0.13253384324516	-0.0730770335938667	0.09372423695	0.478675249338536	-0.161147505	1	-0.40518321234	1	0.0503805248328	0.736355492516615	0.255585107021	0.0537228184703982	-0.01507583476	1	Not Enriched	Genome	35263
CG14252	uncharacterized protein	No	NA	0.0014782793782377	0.19262788695899	0.0183340511497602	0.21096193810875	-0.32046154025	1	-1.4008588	1	-0.52674566801	1	-0.1299998906477	1	0.027388713884	0.792198586525467	-0.3966804064	1	Not Enriched	Genome	43238
Ets98B	Ets at 98B	No	4	0.0014782793782377	-0.448694871415363	-0.132612367095818	-0.581307238511181	0.97807890859	6.48058401934402e-05	1.858411891	2.05391996291627e-11	1.79275753176	4.45392641371686e-13	0.5659567693214	0.0283043302390641	0.342375737547	0.11017787876656	1.16104309995	2.83760855046753e-14	Not Enriched	Genome	43334
CG33307	uncharacterized protein	No	4	0.00154673536839855	0.10900736923919	0.459479165683548	0.568486534922738	0.11221931275	0.584363752648623	0.5880107563	0.0796529962112334	1.5921422212	4.10508225984072e-07	0.0411489320251	0.833541013231452	-0.086951804578	1	0.3716587888	0.0275819057861357	Testis, Fat	Genome	2768914
Irc	Immune-regulated catalase	No	2	0.00186922211516588	-0.305190969237959	-0.0749535874573731	-0.380144556695333	0.35961011405	0.0605280866588275	1.017927122	1.91488075373074e-05	1.14416340787	2.97048418478009e-09	0.5176418146829	0.00840183644187653	-0.008659073157	0.937833314699515	0.60067082879	7.10047119827845e-07	Not Enriched	Genome	42049
Spn28Dc	Serpin 28Dc	No	3	0.00195191431100908	-0.0808837061036012	-0.109756581199348	-0.190640287302949	0.28998040997	0.125109701757725	1.021151576	3.27221391492879e-05	0.89964200772	1.81218732318117e-05	0.104524797138	0.602021264401032	-0.049335438657	1	0.41119742541	0.000612637463814837	Not Enriched	Genome	34091
Lst	Limostatin	No	4	0.00195376671403247	-0.33199741550272	0.282772670012443	-0.0492247454902769	0.69091311621	0.038204700547599	2.1841166872	8.86772295702436e-06	2.05094781325	2.94225313251891e-07	1.1162811205366	0.00415762807684345	-0.039958181153	1	1.15456228954	8.75202520878257e-07	Not Enriched	Genome	36853
CG14400	uncharacterized protein	No	4	0.00206651290174805	-0.469602342290702	0.354524593767075	-0.115077748523627	0.35709273725	0.152242531130665	2.1448689854	3.48369405052309e-05	2.01090355851	1.84211263146155e-06	0.2680034630895	0.181520170342279	-0.053645559457	1	0.9141617484	0.000162965219238942	Head, Male Head, Female Head, Carcass	Genome	35354
fon	fondue	No	4	0.00209513385056214	-0.348726349112314	0.190751874141077	-0.157974474971237	1.57598928601	0.000126578484416869	2.3673360268	1.35233375762581e-06	2.76690416041	3.82152513779116e-12	1.2536629814024	0.00148889042260239	0.03585402824	0.69389567804676	1.63576776766	2.99810445018238e-10	Not Enriched	Genome	35211
Ubx	Ultrabithorax	Yes	2	0.00211163169544569	0.00168219418825721	-0.0661849948523535	-0.0645028006640963	1.34741107953	0.000162512822979919	2.6188595633	1.74952751898486e-09	2.79824270812	2.86270140415893e-15	1.6987872657313	1.00390001081706e-05	0.219451881725	0.180075110695406	1.82378176695	7.53679707175037e-17	Carcass, Imaginal Disc	Genome	42034
frma	fra mauro	No	4	0.00220851072588432	-0.183675913193684	0.539658462741254	0.35598254954757	1.30929110096	3.92757486416654e-06	1.8003981767	8.93130134106429e-08	2.08615289547	5.21598799116032e-14	1.0155658231817	0.000363311283442955	0.122387217903	0.390725652449699	1.32146302103	1.25830859571101e-14	Head, Male Head, Female Head, Carcass	Genome	31464
GlyP	Glycogen phosphorylase	No	2	0.00243562159560493	-0.411455929173387	-0.0767565437196315	-0.488212472893018	0.36640337319	0.0555860002317316	1.3733991202	7.53210212016295e-09	1.326190849	3.82152513779116e-12	0.6108333262288	0.00180722696986639	0.256863139341	0.16545572766539	0.80232107716	2.56581917878533e-11	Not Enriched	Genome	33386
Hayan	hayan	No	2	0.00250614267529519	-0.440200973184698	-0.15522980048044	-0.595430773665139	0.94429845006	0.00460588353351318	2.154134876	1.81022050418322e-07	2.07495799629	6.70854535104158e-10	1.0450562769786	0.00181375841429262	0.050565775292	0.658762488878867	1.28284898741	4.74101363497408e-10	Fat	Genome	32831
CG4716	uncharacterized protein	No	4	0.00254248148133169	-0.584287132761774	0.624450805670543	0.0401636729087691	0.4045112601	0.125250097214301	1.4849625617	0.00154301929863135	1.93267195305	1.40438487285813e-06	0.1662233910665	0.364208098176755	-0.085589413391	1	0.67541975325	0.00272693237166918	Not Enriched	Genome	36471
Btnd	Biotinidase	No	3	0.00296913158687421	0.186320836400147	0.169807757522958	0.356128593923105	0.32022551916	0.0629820276296162	1.1219292351	7.82089226374184e-09	0.35866113187	0.0372571689853595	0.189954494145	0.274749932475249	-0.014268590478	0.954123035935312	0.36640450464	0.000329568146356629	Digestive System	Genome	31552
Gbs-76A	Glycogen binding subunit 76A	Yes	4	0.00311416247130769	-0.920972055413105	0.149600822137884	-0.771371233275222	1.65127488319	2.65342624722974e-07	2.2584414925	2.68654313848972e-09	2.4710110134	7.09032884238004e-16	1.3266340688455	3.32075455451174e-05	0.206266840954	0.211614179315268	1.66485462617	7.62705440720018e-19	Not Enriched	Genome	40102
CG12116	uncharacterized protein	No	4	0.00330560083255518	-0.073165419996289	0.547916768161936	0.474751348165647	1.09487315345	0.00132708532943394	1.7710714561	1.43129841784616e-05	1.87905462423	2.16938519992006e-08	0.4894972801193	0.0658147716976299	-0.013149167326	0.961087921494585	1.06568659937	1.2041797004452e-07	Not Enriched	Genome	31782
CG16926	uncharacterized protein	No	4	0.00330560083255518	-0.568228846162261	0.28365679373123	-0.284572052431031	0.98622379891	0.0153713351392069	2.1821526461	6.54326871846761e-05	2.29389856896	3.81413589888491e-07	0.6137994992118	0.0511412376765754	-0.046358178054	1	1.15959012593	2.7654803727031e-05	Not Enriched	Genome	50205
CG44006	uncharacterized protein	No	2	0.00331491104615944	-0.341188224143168	-0.0583346399983513	-0.399522864141519	0.0845290189	0.67197995480231	1.2481185355	3.68159799967785e-06	1.1208214195	2.09739689357763e-07	0.2504149649015	0.207152156929559	0.071030984757	0.601256121687946	0.56846134775	2.25443382790122e-05	Salivary Gland, Fat	Genome	14462878
NimB2	Nimrod B2	No	4	0.00336009757946607	-0.519756250244206	-0.126524719091935	-0.646280969336142	0.89345982306	0.00385309776784448	1.5805215068	3.18259905035183e-05	2.25663458426	4.45392641371686e-13	1.0318621835522	0.00102837498099426	0.06539670534	0.581723917055976	1.22918615304	7.67534101261075e-11	Not Enriched	Genome	260645
CG6277	uncharacterized protein	No	2	0.00357443765247294	-0.639529094101697	-0.0753819889650211	-0.714911083066718	-0.24151253557	1	0.8156104093	0.000685493738060756	0.63456490944	0.00128358545360332	0.2315593635399	0.211821095630024	-0.019287825538	0.968689563963437	0.24254594177	0.0407114868795787	Digestive System	Genome	43251
CG11089	uncharacterized protein	No	2	0.003943194169392	-0.346581155077205	-0.177182411033445	-0.523763566110651	-0.03430910347	1	0.7177476663	9.04603007037622e-05	0.71443388115	1.50844252990055e-06	0.3313402371553	0.0312338611949743	0.05176175562	0.688717924512859	0.35040224166	0.000190673244123781	Not Enriched	Genome	42973
CG6067	uncharacterized protein	No	4	0.00394410334693575	-0.723959245082509	0.135359198096127	-0.588600046986383	0.577970025	0.0226589404402439	1.6492892945	4.7081280781385e-07	1.42506969472	9.18291071069334e-08	0.4368639141091	0.063863402435764	0.020039878823	0.821600695122009	0.82312055524	2.6708403928952e-07	Head, Male Head, Female Head	Genome	31529
Dyb	Dystrobrevin	Yes	3	0.00413798469558561	-0.0511933806255226	0.105223509204976	0.0540301285794531	0.31070480569	0.000450763732212428	0.538888398	5.48461396285831e-07	0.60784890607	1.1428191503839e-12	0.4695589698723	2.33108087290242e-07	0.10309620583	0.336120912017459	0.403214689	1.02735327733734e-13	Not Enriched	Genome	36362
CG13204	uncharacterized protein	No	NA	0.00428010233894912	0.0165135280816362	-0.133788619487457	-0.117275091405821	0.0832923845	0.601457202659855	-0.9863864776	1	-0.24118069385	1	-0.0261312111982	1	0.026505909438	0.794687663287305	-0.14611550973	1	Not Enriched	Genome	36227
CG30026	uncharacterized protein	No	3	0.00434661872962111	-0.484938143079766	-0.225744633381368	-0.710682776461134	0.68317203003	0.000175253262177046	0.9993694479	2.45826692576331e-06	1.07818949085	7.70211666713697e-10	0.3449517941027	0.0553361522694516	0.052492474113	0.687307130520506	0.64527921606	2.86025813127386e-09	Not Enriched	Genome	246399
